Dataset,Project,Train Version,Test Version,ML Algorithm,Max Bug Per File,Mutation Version,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,g-measure,auc-prc,tn,fp,fn,tp,fnr
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.1,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,0,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7090909090909091,0.7333333333333333,0.710978835978836,0.4305875564144615,0.6666666666666666,0.8148148148148148,0.6071428571428571,0.3928571428571428,0.6928922929117955,0.7033555251144293,0.5807632069125023,0.6341189674523008,17,11,5,22,0.18518518518518517
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.1,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,1,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6727272727272727,0.6086956521739131,0.669973544973545,0.3573914633352557,0.7368421052631579,0.5185185185185185,0.8214285714285714,0.1785714285714285,0.6368800665677777,0.6526300069150406,0.5653322026700587,0.6184299131667552,23,5,13,14,0.48148148148148145
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.1,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,2,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7592592592592593,0.7346938775510204,0.7592592592592592,0.5276448530110863,0.8181818181818182,0.6666666666666666,0.8518518518518519,0.1481481481481481,0.7420668837558496,0.753592220347252,0.6271078720786543,0.7121212121212122,23,4,9,18,0.3333333333333333
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.1,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,3,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6851851851851852,0.6382978723404256,0.6851851851851853,0.3834824944236852,0.75,0.5555555555555556,0.8148148148148148,0.1851851851851851,0.6595411794286994,0.6728111897994425,0.5674252941561225,0.6388888888888888,22,5,12,15,0.4444444444444444
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.1,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,4,0,{'classification__coef0': 1; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6481481481481481,0.6122448979591837,0.6481481481481481,0.3015113445777636,0.6818181818181818,0.5555555555555556,0.7407407407407407,0.2592592592592592,0.6361688388076203,0.6415002990995842,0.5347214444956382,0.601010101010101,20,7,12,15,0.4444444444444444
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.1,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,2,1,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7115384615384616,0.4827586206896552,0.6520888792307274,0.2874268211605667,0.4421052631578947,0.5316455696202531,0.7725321888412017,0.2274678111587982,0.6318305569647911,0.6408691875776691,0.6560520235099173,0.3536330480534344,180,53,37,42,0.46835443037974683
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.1,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7454545454545455,0.75,0.746031746031746,0.4927156639760362,0.7241379310344828,0.7777777777777778,0.7142857142857143,0.2857142857142857,0.7440553095778238,0.7453559924999299,0.6068498844531518,0.6723092998955068,20,8,6,21,0.2222222222222222
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.1,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,1,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7636363636363637,0.7547169811320755,0.7632275132275133,0.5271527802754365,0.7692307692307693,0.7407407407407407,0.7857142857142857,0.2142857142857142,0.7621621026217662,0.7628961803617724,0.6260279846390301,0.6970732970732971,22,6,7,20,0.25925925925925924
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.1,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,2,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.6666666666666666,0.6896551724137931,0.6666666666666666,0.3370526488229122,0.6451612903225806,0.7407407407407407,0.5925925925925926,0.4074074074074074,0.6585353904706338,0.6625386599999377,0.5436964864904181,0.60752688172043,16,11,7,20,0.25925925925925924
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.1,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,3,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7962962962962963,0.7755102040816326,0.7962962962962963,0.6030226891555273,0.8636363636363636,0.7037037037037037,0.8888888888888888,0.1111111111111111,0.7762398893778784,0.7908946853356527,0.669101702798207,0.755892255892256,24,3,8,19,0.2962962962962963
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.1,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,4,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.6851851851851852,0.7017543859649122,0.6851851851851852,0.3726779962499649,0.6666666666666666,0.7407407407407407,0.6296296296296297,0.3703703703703703,0.680320805525332,0.6829292190587324,0.5548590967912166,0.6234567901234568,17,10,7,20,0.25925925925925924
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.1,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,3,1,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.6538461538461539,0.5135135135135135,0.6762101374477101,0.3075679094448698,0.3986013986013986,0.7215189873417721,0.630901287553648,0.3690987124463519,0.6730554068800748,0.6746904906016745,0.598790156018855,0.3581112979847157,147,86,22,57,0.27848101265822783
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,0,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.6181818181818182,0.631578947368421,0.619047619047619,0.2390457218668787,0.6,0.6666666666666666,0.0,0.4285714285714285,0.6160829643667358,0.6172133998483675,0.5122993844189705,0.5636363636363636,16,12,9,18,0.3333333333333333
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,1,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.6,0.5416666666666666,0.5978835978835979,0.2014427825483437,0.6190476190476191,0.4814814814814814,0.0,0.2857142857142857,0.5813748053999475,0.5864429587908306,0.5162023910136941,0.552605419272086,20,8,14,13,0.5185185185185185
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,2,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.6666666666666666,0.5909090909090909,0.6666666666666666,0.358853500273005,0.7647058823529411,0.4814814814814814,0.0,0.1481481481481481,0.6186803651486297,0.6404302394737252,0.5704111796744452,0.6274509803921569,23,4,14,13,0.5185185185185185
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.6111111111111112,0.6557377049180327,0.611111111111111,0.2300894966542111,0.5882352941176471,0.7407407407407407,0.0,0.5185185185185185,0.5900751181263213,0.5972042776517443,0.5233534266488509,0.565359477124183,13,14,7,20,0.25925925925925924
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,4,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.5740740740740741,0.5490196078431373,0.5740740740740741,0.1490711984999859,0.5833333333333334,0.5185185185185185,0.0,0.3703703703703703,0.5704661664909925,0.5713795785385746,0.4954099078493005,0.5432098765432098,17,10,13,14,0.48148148148148145
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,2,1,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.7083333333333334,0.5133689839572193,0.6750421035475634,0.3199904846165637,0.4444444444444444,0.6075949367088608,0.7424892703862661,0.2575107296137339,0.6681163535493798,0.671664143190145,0.6459645544232443,0.3694011684518013,173,60,31,48,0.3924050632911392
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,0,0,{'classification__n_neighbors': 5},0.7272727272727273,0.7368421052631579,0.7281746031746031,0.4581709669115175,0.7,0.7777777777777778,0.6785714285714286,0.3214285714285714,0.7236858286479004,0.7264831572567789,0.590168890850654,0.6535353535353535,19,9,6,21,0.2222222222222222
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,1,0,{'classification__n_neighbors': 13},0.6545454545454545,0.5777777777777777,0.6514550264550264,0.3227286118885877,0.7222222222222222,0.4814814814814814,0.8214285714285714,0.1785714285714285,0.6122183545159209,0.6288900106557946,0.5590852462516898,0.6022820800598578,23,5,14,13,0.5185185185185185
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,2,0,{'classification__n_neighbors': 15},0.7222222222222222,0.7368421052631579,0.7222222222222223,0.447213595499958,0.7,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.7167211381337342,0.7200822998230956,0.5859991481417441,0.6555555555555554,18,9,6,21,0.2222222222222222
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,3,0,{'classification__n_neighbors': 1},0.7407407407407407,0.72,0.7407407407407407,0.4868538260775398,0.782608695652174,0.6666666666666666,0.8148148148148148,0.1851851851851851,0.7303663003970178,0.7370277311900888,0.605672251789844,0.6884057971014492,22,5,9,18,0.3333333333333333
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,4,0,{'classification__n_neighbors': 1},0.6296296296296297,0.6551724137931034,0.6296296296296297,0.2621520601955984,0.6129032258064516,0.7037037037037037,0.5555555555555556,0.4444444444444444,0.6222948508449789,0.6252571487457086,0.5211598445633542,0.5794504181600956,15,12,8,19,0.2962962962962963
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,3,1,{'classification__n_neighbors': 1},0.5885558583106267,0.304147465437788,0.630583855799373,0.1766686524634052,0.1952662721893491,0.6875,0.5736677115987461,0.4263322884012539,0.6262250208123543,0.6280099933314262,0.633154370478187,0.1751174967350821,183,136,15,33,0.3125
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,0,0,{},0.6545454545454545,0.5581395348837209,0.6507936507936508,0.3319568649619407,0.75,0.4444444444444444,0.8571428571428571,0.1428571428571428,0.5943831003434719,0.6172133998483676,0.571785137029114,0.6060606060606061,24,4,15,12,0.5555555555555556
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,1,0,{},0.6181818181818182,0.4878048780487805,0.6137566137566137,0.2611028443973671,0.7142857142857143,0.3703703703703703,0.8571428571428571,0.1428571428571428,0.5434687120399903,0.563436169819011,0.5681434947595383,0.5736411736411736,24,4,17,10,0.6296296296296297
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,2,0,{},0.6666666666666666,0.5909090909090909,0.6666666666666666,0.358853500273005,0.7647058823529411,0.4814814814814814,0.8518518518518519,0.1481481481481481,0.6186803651486297,0.6404302394737252,0.5704111796744452,0.6274509803921569,23,4,14,13,0.5185185185185185
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,3,0,{},0.6481481481481481,0.5777777777777777,0.6481481481481483,0.3142696805273545,0.7222222222222222,0.4814814814814814,0.8148148148148148,0.1851851851851851,0.6106704436735437,0.6263531305662134,0.5530118272203411,0.6069958847736625,22,5,14,13,0.5185185185185185
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,4,0,{},0.5555555555555556,0.4782608695652174,0.5555555555555556,0.1163350101494222,0.5789473684210527,0.4074074074074074,0.7037037037037037,0.2962962962962963,0.5315144207157957,0.5354382331407763,0.5100217079974833,0.5321637426900585,19,8,16,11,0.5925925925925926
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,2,1,{},0.8092643051771117,0.4354838709677419,0.7044474921630094,0.340231447564969,0.3552631578947368,0.5625,0.8463949843260188,0.1536050156739812,0.6721275012751116,0.6899979555646419,0.7873793126924894,0.2570562347626559,270,49,21,27,0.4375
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,0,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 8; 'classification__max_features': 'sqrt'},0.5818181818181818,0.6229508196721312,0.5839947089947091,0.1728596850245922,0.5588235294117647,0.7037037037037037,0.4642857142857143,0.5357142857142857,0.5671135881566217,0.5715938914295505,0.5095331094760496,0.5387007328183799,13,15,8,19,0.2962962962962963
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,1,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 8; 'classification__max_features': 'sqrt'},0.6181818181818182,0.5333333333333333,0.6150793650793651,0.2452173732253898,0.6666666666666666,0.4444444444444444,0.7857142857142857,0.2142857142857142,0.5789534808031417,0.5909368402852788,0.5396725640901727,0.569023569023569,22,6,15,12,0.5555555555555556
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,2,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 5; 'classification__max_features': 'sqrt'},0.6111111111111112,0.631578947368421,0.6111111111111112,0.223606797749979,0.6,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6071628993408069,0.6085806194501846,0.5095644766449949,0.5666666666666667,15,12,9,18,0.3333333333333333
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,3,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 7; 'classification__max_features': 'sqrt'},0.5740740740740741,0.4888888888888889,0.5740740740740741,0.1571348402636772,0.6111111111111112,0.4074074074074074,0.7407407407407407,0.2592592592592592,0.5426263320285754,0.5493480360811602,0.5206404031879308,0.5452674897119342,20,7,16,11,0.5925925925925926
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,4,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 8; 'classification__max_features': 'sqrt'},0.5925925925925926,0.6071428571428571,0.5925925925925927,0.1856953381770518,0.5862068965517241,0.6296296296296297,0.5555555555555556,0.4444444444444444,0.5909125549189904,0.59143405269153,0.5000020177033291,0.5542784163473818,15,12,10,17,0.37037037037037035
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,1,1,{'classification__criterion': 'entropy'; 'classification__max_depth': 8; 'classification__max_features': 'sqrt'},0.4986376021798365,0.2333333333333333,0.5346133751306166,0.0467326346908243,0.1458333333333333,0.5833333333333334,0.4858934169278996,0.5141065830721003,0.5320701495580873,0.5323887926518315,0.6201432230684715,0.1395653572509839,155,164,20,28,0.4166666666666667
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,0,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 20},0.6,0.6333333333333333,0.6018518518518519,0.2078698548207745,0.5757575757575758,0.7037037037037037,0.5,0.5,0.5890307218301455,0.5931710140017395,0.5122008838742207,0.5506172839506174,14,14,8,19,0.2962962962962963
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,1,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 70},0.6909090909090909,0.6382978723404256,0.6884920634920635,0.3917733969501032,0.75,0.5555555555555556,0.8214285714285714,0.1785714285714285,0.6613123715725864,0.675536236148148,0.5737083052735933,0.6348484848484849,23,5,12,15,0.4444444444444444
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 20},0.5925925925925926,0.6206896551724138,0.5925925925925926,0.1872514715682845,0.5806451612903226,0.6666666666666666,0.5185185185185185,0.4814814814814814,0.5859133375000389,0.5879447357921312,0.5042573631180562,0.553763440860215,14,13,9,18,0.3333333333333333
jEdit_3.2.1_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.5,3,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 20},0.7037037037037037,0.68,0.7037037037037038,0.411953237450226,0.7391304347826086,0.6296296296296297,0.7777777777777778,0.2222222222222222,0.694584768472766,0.6997942084330069,0.5718672888992481,0.6505636070853462,21,6,10,17,0.37037037037037035
